年度/季別,營業現金對流動負債比%,營業現金對負債比%,營業現金流對淨利比%,負債佔資產比%,長期資金佔固定資產比%,流動比%,速動比%,應收帳款收現(天),存貨週轉(天),營運週轉(天),單季ROE%,單季ROA%,毛利率%,營業利益率%,稅前淨利率%,稅後淨利率%,單季營業利益季增率%,近4季營業利益季增率%,季收盤價成長率y,每股盈餘,每股盈餘季增率,每股盈餘年增率,每股淨值,本益比(倍),股價淨值比(倍),代碼,股票名稱,產業
2021Q3,2.21,2.07,99.58,39.13,785.94,216.73,213.2,126.33,48.25,174.58,1.34,0.81,35.42,23.13,25.35,20.42,7.69,-22.7,-0.079776502427721,2.64,1.9662921348314608,2.52,198.24,7.196666666666666,,2474,可成,其他電子類
2021Q2,3.7,3.45,502.5,40.19,754.91,214.33,210.45,129.28,52.11,181.39,0.44,0.28,32.15,20.38,15.54,6.62,-24.39,-8.48,-0.0679273412849132,0.89,-0.7303030303030302,-0.7548209366391184,195.78,7.086666666666667,,2474,可成,其他電子類
2021Q1,-0.68,-0.63,-22.56,36.0,770.94,236.69,231.25,116.04,55.17,171.21,1.58,1.0,31.83,22.2,28.15,19.97,-16.01,-0.21,-0.0830233358116742,3.3,-0.8182819383259912,-0.3516699410609037,210.66,11.786666666666669,,2474,可成,其他電子類
2020Q4,3.3,3.08,21.72,38.23,712.85,220.72,214.16,94.0,53.82,147.82,9.2,5.55,30.12,17.87,146.33,74.31,-37.96,-13.88,-0.1502183114095373,18.16,23.21333333333333,3.053571428571428,207.42,,,2474,可成,其他電子類
2020Q3,2.39,2.36,409.48,41.11,416.32,176.26,166.57,77.91,50.2,128.11,0.4,0.24,28.88,22.73,14.85,2.45,59.0,5.56,0.0263488296967516,0.75,-0.7933884297520661,-0.8299319727891157,188.63,,,2474,可成,其他電子類
2020Q2,7.51,7.37,262.24,40.83,397.44,202.6,193.13,71.48,57.7,129.19,1.88,1.14,22.92,15.01,20.48,12.31,19.38,13.2,0.1266205150846755,3.63,-0.2868369351669941,0.0254237288135592,187.79,,,2474,可成,其他電子類
2020Q1,8.44,8.3,194.47,37.7,390.83,216.05,201.58,102.54,92.09,194.63,2.61,1.61,24.36,16.09,30.53,22.3,-50.66,2.85,-0.201421728167374,5.09,0.1361607142857142,1.3136363636363635,198.18,,,2474,可成,其他電子類
2019Q4,15.67,15.46,422.34,38.88,358.2,205.69,190.5,71.06,59.21,130.27,2.32,1.4,25.42,17.99,15.28,10.84,28.63,-13.49,0.1271170024468589,4.48,0.015873015873016,-0.5011,192.71,,,2474,可成,其他電子類
2019Q3,2.81,2.78,83.65,40.68,336.24,195.05,178.12,71.07,82.14,153.2,2.29,1.36,23.13,16.05,21.35,12.25,204.23,-18.98,-0.1493896380559821,4.41,0.2457627118644068,-0.4824,193.92,,,2474,可成,其他電子類
2019Q2,5.62,5.5,203.98,40.59,309.39,192.96,170.93,94.72,168.39,263.11,1.8,1.09,23.06,9.13,37.83,16.99,-39.64,-20.69,-0.0346354966627563,3.54,0.6090909090909089,-0.7482,192.14,,,2474,可成,其他電子類
2019Q1,2.91,2.87,162.89,38.33,308.63,201.49,175.75,118.87,189.24,308.11,1.11,0.67,25.35,15.39,19.51,10.74,-69.39,-14.26,0.0546584125378639,2.2,-0.755,-0.5368,201.25,,,2474,可成,其他電子類
2023Q4,19.98,17.13,118.47,43.36,209.78,176.07,150.33,55.37,40.17,95.54,11.54,6.42,29.73,20.43,22.31,20.14,-6.42,-11.33,,10.6,0.4681440443213296,-0.193916349809886,95.27,35.330000000000005,19.80666666666667,6409,旭隼,其他電子類
2023Q3,12.34,10.42,105.89,45.46,191.04,164.8,137.58,58.22,44.09,102.31,8.8,4.01,32.29,22.47,18.41,14.11,-13.23,-13.03,-0.03571808260207923,7.22,-0.5237467018469657,-0.5824175824175823,87.51,29.75333333333333,18.92,6409,旭隼,其他電子類
2023Q2,14.84,13.31,107.23,61.61,177.05,126.38,110.78,48.98,42.95,91.92,16.66,7.85,31.79,22.24,30.49,25.43,11.12,-4.3,0.0759089631853245,15.16,0.7730994152046782,0.0305914343983684,75.64,36.03,18.546666666666667,6409,旭隼,其他電子類
2023Q1,14.82,12.64,121.08,43.63,230.78,183.01,151.95,54.39,55.24,109.64,8.49,4.6,32.14,22.15,20.24,15.89,-29.11,6.03,-0.2149078379919805,8.55,-0.3498098859315589,0.4869565217391305,105.17,33.28333333333333,17.853333333333335,6409,旭隼,其他電子類
2022Q4,28.62,24.64,165.42,47.99,210.4,163.22,132.76,52.15,54.78,106.92,14.78,7.34,35.98,25.75,23.7,20.12,-13.8,13.52,0.127370836811537,13.15,-0.2394447657605551,0.8112947658402205,95.07,36.73666666666667,20.21,6409,旭隼,其他電子類
2022Q3,19.86,17.05,91.13,52.88,191.36,146.24,111.19,48.62,51.53,100.15,23.65,9.04,33.95,26.58,29.35,23.51,21.87,22.95,0.1130974981599788,17.29,0.1753908905506456,1.1858407079646018,81.7,46.86666666666667,23.016666666666666,6409,旭隼,其他電子類
2022Q2,14.24,13.04,127.4,69.22,155.76,115.18,94.04,42.65,47.58,90.23,21.35,7.54,28.99,22.01,24.26,20.17,93.62,21.39,0.0949866075639996,14.71,1.5582608695652174,1.07475317348378,63.79,51.01333333333333,19.896666666666665,6409,旭隼,其他電子類
2022Q1,8.58,7.62,143.65,59.48,178.86,132.13,104.15,57.23,58.05,115.28,8.25,3.42,25.08,16.88,14.82,11.71,-13.87,6.72,-0.0280720187786863,5.75,-0.2079889807162533,0.1806981519507187,73.67,54.63666666666666,23.006666666666664,6409,旭隼,其他電子類
2021Q4,14.56,14.21,172.63,57.35,215.68,133.97,110.13,51.96,46.41,98.36,11.79,4.85,24.65,17.05,16.08,12.86,0.57,8.93,-0.0103271141558496,7.26,-0.0821744627054361,0.3828571428571428,65.29,64.94,,6409,旭隼,其他電子類
2021Q3,8.51,8.29,92.14,60.42,195.37,125.21,97.95,55.68,54.07,109.75,14.65,5.18,25.82,18.42,18.87,15.22,14.19,2.5,-0.0565874746294637,7.91,0.1156558533145275,0.249605055292259,57.31,59.89333333333334,,6409,旭隼,其他電子類
2021Q2,2.05,2.01,30.99,68.47,176.97,114.44,92.97,54.28,54.99,109.26,12.08,4.61,26.67,17.97,17.68,15.19,38.95,-6.32,-0.1014694601648596,7.09,0.4558521560574948,-0.2591431556948799,50.12,50.78333333333333,,6409,旭隼,其他電子類
2021Q1,5.65,5.46,90.54,54.63,240.6,142.25,118.08,58.75,50.5,109.25,7.58,3.42,24.54,15.16,15.3,12.21,-12.22,2.41,0.2400993574607661,4.87,-0.0723809523809523,0.0041237113402061,66.64,46.47666666666667,,6409,旭隼,其他電子類
2020Q4,10.86,10.44,150.71,55.22,230.54,139.13,118.66,53.82,39.1,92.92,8.98,3.68,24.65,16.54,14.89,12.61,-22.08,-0.05,0.1965486780840862,5.25,-0.1706161137440758,-0.1653418124006359,61.06,,,6409,旭隼,其他電子類
2020Q3,11.85,11.44,167.32,62.51,217.2,125.7,111.86,54.74,37.9,92.64,12.27,4.57,29.93,21.14,19.14,15.13,-15.31,2.04,-0.0134833503372869,6.33,-0.3385579937304075,-0.1779220779220779,55.1,,,6409,旭隼,其他電子類
2020Q2,10.45,10.16,90.27,62.95,193.84,121.0,105.36,49.82,40.11,89.93,16.75,7.34,32.74,23.49,23.66,20.51,97.36,7.73,0.1304748441419736,9.57,0.97319587628866,0.2559055118110236,49.68,,,6409,旭隼,其他電子類
2020Q1,6.26,6.03,76.31,48.91,255.47,155.76,130.31,72.48,57.72,130.2,7.87,3.87,30.5,18.0,19.76,15.72,-23.39,-2.81,0.1500897605409433,4.85,-0.2289348171701113,0.0,63.69,,,6409,旭隼,其他電子類
2019Q4,16.93,16.33,171.45,52.81,234.04,143.57,124.02,62.06,34.66,96.72,11.23,4.98,28.99,18.07,17.89,15.68,-15.92,1.03,0.2900489374620471,6.29,-0.1831168831168831,0.0625,58.58,,,6409,旭隼,其他電子類
2019Q3,11.32,10.92,106.35,58.49,209.33,130.57,117.41,60.79,30.69,91.48,15.44,6.25,30.82,21.45,23.65,19.09,-0.19,4.01,-0.1218121205498315,7.7,0.010498687664042,0.0621,52.63,,,6409,旭隼,其他電子類
2019Q2,14.46,13.93,138.29,60.72,181.98,122.15,108.42,52.96,30.51,83.46,13.64,6.14,29.48,20.75,21.67,17.34,34.48,10.55,0.1108143663402901,7.62,0.5711340206185569,0.2289999999999999,48.71,,,6409,旭隼,其他電子類
2019Q1,13.28,12.72,159.52,49.18,231.49,152.21,133.31,64.31,39.88,104.19,8.1,4.23,27.48,18.6,17.19,13.29,-7.38,4.29,-0.0562030965585575,4.85,-0.1807,0.2696,62.5,,,6409,旭隼,其他電子類
2023Q4,45.77,45.2,582.07,44.44,1569.45,206.49,124.96,25.21,144.88,170.1,6.29,3.76,22.76,13.51,15.3,12.14,23.71,19.73,,15.16,0.2601828761429761,1.11731843575419,242.39,87.39999999999999,13.806666666666668,3661,世芯-KY,半導體類
2023Q3,7.96,7.78,84.62,35.42,1599.36,259.62,139.12,35.47,145.97,181.44,5.62,3.64,23.7,13.24,14.91,11.63,15.71,16.3,0.02562310488789769,12.03,0.1840551181102361,0.9403225806451612,236.65,79.18666666666667,12.466666666666669,3661,世芯-KY,半導體類
2023Q2,29.71,29.29,302.35,35.23,1501.83,258.09,157.66,32.54,112.24,144.78,5.31,3.59,21.34,10.98,11.62,9.26,36.86,12.57,0.1967766754734674,10.16,0.2558714462299134,0.6905158069883528,191.85,57.75333333333333,8.26,3661,世芯-KY,半導體類
2023Q1,-3.31,-3.24,-31.44,29.16,1262.3,313.99,168.3,30.55,171.08,201.63,4.35,2.97,20.97,11.13,12.75,10.17,1.51,3.84,0.4045361716735055,8.09,0.1298882681564246,0.2800632911392404,189.29,41.73333333333333,5.636666666666667,3661,世芯-KY,半導體類
2022Q4,-4.11,-4.03,-52.9,34.13,1848.09,276.05,137.96,30.55,216.47,247.01,3.99,2.61,27.5,13.68,14.88,11.2,10.47,10.17,0.3698936423232966,7.16,0.1548387096774193,0.4319999999999999,180.65,34.21666666666667,4.576666666666667,3661,世芯-KY,半導體類
2022Q3,-10.31,-10.15,-156.63,34.95,1420.71,264.85,163.08,42.31,194.0,236.3,3.68,2.46,31.85,15.98,16.62,12.49,-0.32,7.27,0.4533685687412034,6.2,0.0316139767054908,0.2109375,177.71,36.64333333333334,5.093333333333334,3661,世芯-KY,半導體類
2022Q2,13.85,13.53,162.46,31.12,1140.62,293.41,222.14,39.44,127.42,166.85,3.78,2.73,34.6,19.14,18.28,14.39,3.97,4.32,-0.0955408869226627,6.01,-0.0490506329113924,0.0848375451263536,159.25,38.97,5.45,3661,世芯-KY,半導體類
2022Q1,0.73,0.7,5.57,24.11,1445.09,363.43,307.35,33.28,83.62,116.9,4.15,3.19,38.55,20.92,21.69,17.14,32.43,2.55,0.2225670162737373,6.32,0.264,0.1126760563380282,158.21,51.74333333333334,7.283333333333334,3661,世芯-KY,半導體類
2021Q4,-0.33,-0.33,-2.69,21.95,1178.13,407.1,369.85,26.8,53.08,79.88,3.49,2.63,33.97,16.64,17.73,14.21,-2.77,10.57,-0.4605934982796575,5.0,-0.0234375,0.3089005235602096,146.39,54.16333333333333,,3661,世芯-KY,半導體類
2021Q3,4.51,4.43,45.92,27.45,873.49,323.91,299.93,18.85,47.73,66.58,3.73,2.61,32.22,16.62,17.5,14.07,-12.9,9.74,0.0755075525081451,5.12,-0.075812274368231,0.3544973544973546,140.2,44.57666666666666,,3661,世芯-KY,半導體類
2021Q2,0.31,0.3,3.49,32.43,1738.72,285.79,264.18,17.18,55.4,72.58,4.03,2.7,34.0,17.91,18.53,14.27,-2.53,17.87,0.094526173492116,5.54,-0.0246478873239436,0.7643312101910829,134.63,38.85666666666666,,3661,世芯-KY,半導體類
2021Q1,3.62,3.55,45.39,33.49,2244.36,276.04,250.27,17.95,58.57,76.52,5.64,3.24,36.37,18.84,19.09,14.58,109.86,29.47,0.4179347736146053,5.68,0.4869109947643979,0.979094076655052,140.8,69.90333333333334,,3661,世芯-KY,半導體類
2020Q4,20.5,20.13,444.64,57.33,488.81,149.93,131.46,21.85,48.01,69.86,6.24,2.68,31.31,12.45,15.73,12.34,-14.28,10.83,-0.3872978041527155,3.82,0.0105820105820106,0.6324786324786325,62.68,,,3661,世芯-KY,半導體類
2020Q3,28.5,27.89,582.27,56.74,380.85,148.96,139.34,12.7,38.83,51.53,6.48,2.9,31.5,13.93,15.12,11.62,7.15,23.76,0.3710636813908319,3.78,0.2038216560509553,0.9585492227979272,59.81,,,3661,世芯-KY,半導體類
2020Q2,34.94,33.92,710.24,53.65,914.01,167.7,149.11,25.81,61.59,87.4,5.51,2.89,34.88,15.81,15.48,11.67,23.74,36.08,0.2420407914955769,3.14,0.0940766550522647,1.4724409448818898,56.55,,,3661,世芯-KY,半導體類
2020Q1,36.24,34.57,451.96,39.5,974.62,222.93,188.89,48.14,58.55,106.69,5.13,3.17,33.18,13.82,14.98,11.47,47.69,22.17,-0.0253178079842898,2.87,0.2264957264957265,0.7289156626506026,57.48,,,3661,世芯-KY,半導體類
2019Q4,35.06,33.1,449.61,36.81,875.5,226.27,194.24,58.17,40.31,98.48,4.33,2.86,32.57,9.88,11.92,9.83,32.34,118.46,0.9314043696842031,2.34,0.2124352331606216,,54.47,,,3661,世芯-KY,半導體類
2019Q3,34.84,31.93,398.91,30.93,961.21,265.76,244.09,89.39,40.1,129.49,3.66,2.57,46.36,11.81,16.24,12.76,55.48,0.58,-0.1742518591483456,1.93,0.5196850393700787,0.2781,53.69,,,3661,世芯-KY,半導體類
2019Q2,74.72,66.62,1088.99,28.69,849.82,283.79,270.58,106.11,31.69,137.81,2.48,1.86,39.68,7.99,9.9,8.82,-39.41,-37.51,0.3854116656614348,1.27,-0.2349397590361445,-0.3486999999999999,51.52,,,3661,世芯-KY,半導體類
2019Q1,-38.73,-32.62,-268.01,21.06,1537.83,441.63,409.59,75.16,30.51,105.67,3.32,2.62,33.75,10.21,10.76,8.91,-223.31,-2.06,0.5437547805727656,1.66,,-0.1027,51.16,,,3661,世芯-KY,半導體類
2023Q4,3.64,2.49,459.51,65.98,250.17,126.67,82.19,69.96,80.88,150.84,1.05,0.36,16.2,1.71,1.7,1.33,-35.76,-10.84,,0.21,-0.6557377049180328,0.1052631578947367,18.84,24.22,2.353333333333333,2352,佳世達,電腦及週邊設備類
2023Q3,0.73,0.51,40.81,66.07,246.14,125.22,80.65,70.34,79.55,149.89,2.34,0.81,16.63,2.68,4.22,3.08,-6.44,11.12,-0.07122749222037125,0.61,0.1730769230769229,-0.8117283950617284,18.91,11.31,2.273333333333333,2352,佳世達,電腦及週邊設備類
2023Q2,5.41,3.67,297.17,64.5,263.76,132.03,89.48,65.18,77.9,143.08,2.25,0.77,16.31,2.77,4.04,2.94,6.93,-13.96,0.0723467035853829,0.52,2.25,0.04,20.64,9.923333333333334,2.023333333333333,2352,佳世達,電腦及週邊設備類
2023Q1,5.8,3.92,702.1,66.61,269.05,135.88,92.61,69.24,88.54,157.78,1.11,0.38,15.85,2.68,2.44,1.5,-8.61,0.45,-0.0276108097439913,0.16,-0.1578947368421053,-0.4074074074074074,20.02,6.823333333333333,1.4433333333333334,2352,佳世達,電腦及週邊設備類
2022Q4,14.2,9.58,1183.68,64.87,290.54,142.8,90.97,70.23,92.43,162.66,1.5,0.49,15.62,2.63,2.03,1.81,87.39,-4.53,0.3701484361832645,0.19,-0.941358024691358,-0.62,20.71,8.270000000000001,1.3666666666666665,2352,佳世達,電腦及週邊設備類
2022Q3,-2.81,-2.01,-41.26,68.9,296.87,135.03,85.35,67.84,95.95,163.79,11.49,3.47,14.4,1.31,18.99,12.18,-65.18,-16.3,0.1187693262975354,3.24,5.48,3.563380281690141,20.88,12.233333333333334,1.5933333333333335,2352,佳世達,電腦及週邊設備類
2022Q2,-4.86,-3.66,-315.74,70.8,265.78,121.37,69.75,55.97,94.68,150.65,2.78,0.84,14.77,3.61,4.0,2.67,71.04,5.12,0.0380136267000439,0.5,0.8518518518518516,-0.7409326424870466,17.5,8.136666666666667,1.55,2352,佳世達,電腦及週邊設備類
2022Q1,-4.67,-3.59,-457.9,69.07,243.11,114.98,61.26,50.27,90.46,140.73,1.68,0.56,12.94,2.17,2.57,1.76,-24.56,-5.36,-0.0556197152750932,0.27,-0.4599999999999999,-0.7476635514018691,18.32,6.989999999999999,1.62,2352,佳世達,電腦及週邊設備類
2021Q4,6.18,4.51,355.96,64.66,271.3,124.44,67.67,48.54,82.72,131.26,2.44,0.83,13.71,2.84,3.26,2.48,-11.48,-4.37,-0.1489013239411146,0.5,-0.2957746478873239,-0.4444444444444444,21.08,6.43,,2352,佳世達,電腦及週邊設備類
2021Q3,-5.69,-4.29,-267.38,67.21,252.97,120.13,67.82,52.53,82.85,135.38,3.24,1.07,14.54,3.46,4.45,3.42,3.92,-0.89,0.0879687729459572,0.71,-0.6321243523316062,-0.3173076923076924,18.37,6.756666666666667,,2352,佳世達,電腦及週邊設備類
2021Q2,-0.49,-0.36,-10.06,66.43,265.06,120.69,74.2,51.31,73.46,124.77,7.15,2.48,14.75,3.41,9.46,7.84,11.01,6.47,0.0609325509951575,1.93,0.8037383177570092,3.020833333333333,19.41,10.653333333333334,,2352,佳世達,電腦及週邊設備類
2021Q1,2.92,2.11,89.06,64.19,267.73,126.63,81.56,59.49,73.65,133.14,4.34,1.53,14.73,3.37,6.15,5.12,-17.82,10.3,-0.0723612468187802,1.07,0.1888888888888888,7.916666666666668,19.82,14.563333333333333,,2352,佳世達,電腦及週邊設備類
2020Q4,6.66,4.93,241.48,65.48,260.7,123.54,81.11,57.05,62.33,119.38,3.87,1.37,14.27,3.66,4.89,4.0,1.95,12.69,-0.1061718747287054,0.9,-0.1346153846153845,1.8125,18.32,,,2352,佳世達,電腦及週邊設備類
2020Q3,4.06,3.11,129.04,63.57,251.53,120.64,79.09,55.54,60.77,116.31,4.67,1.65,14.48,3.97,5.71,4.79,42.91,5.63,0.16811636068923,1.04,1.166666666666667,1.0392156862745097,17.67,,,2352,佳世達,電腦及週邊設備類
2020Q2,3.32,2.42,181.9,65.87,256.09,119.82,79.22,54.34,62.01,116.35,2.55,0.9,13.58,3.29,4.18,2.78,38.39,-4.59,0.4477994719347251,0.48,3.0,-0.0943396226415095,16.69,,,2352,佳世達,電腦及週邊設備類
2020Q1,5.83,4.35,931.58,63.7,251.72,120.59,80.58,64.47,70.17,134.64,0.82,0.29,13.43,2.65,1.63,1.0,-22.97,-6.51,0.0470349487049734,0.12,-0.625,-0.7333333333333334,17.09,,,2352,佳世達,電腦及週邊設備類
2019Q4,4.0,2.99,318.37,64.69,257.39,119.21,76.77,60.32,61.32,121.63,1.75,0.62,12.8,2.93,1.81,1.8,-22.55,1.34,0.1761086026092362,0.32,-0.3725490196078431,-0.3962,17.26,,,2352,佳世達,電腦及週邊設備類
2019Q3,4.69,3.72,263.24,65.13,245.45,109.43,70.47,60.74,60.24,120.98,2.79,0.95,14.17,4.06,4.0,2.84,2.09,11.01,-0.36407989194531,0.51,-0.0377358490566037,-0.1639,17.26,,,2352,佳世達,電腦及週邊設備類
2019Q2,3.55,2.7,178.04,66.68,246.18,109.24,73.29,60.11,57.03,117.14,3.01,1.01,14.05,4.13,4.72,3.03,18.05,7.22,0.0070671672230925,0.53,0.1777777777777778,0.2927,16.9,,,2352,佳世達,電腦及週邊設備類
2019Q1,0.62,0.5,37.3,66.34,232.39,102.64,69.24,62.76,61.76,124.53,2.73,0.91,13.34,3.62,3.64,2.8,14.14,12.83,0.0509200904272567,0.45,-0.1509,-0.1176,17.17,,,2352,佳世達,電腦及週邊設備類
2023Q4,21.96,12.01,429.42,63.89,192.15,126.04,69.12,33.77,173.0,206.76,5.11,1.78,23.36,16.73,16.64,13.5,24.97,3.05,,1.62,0.0728476821192054,0.0062111801242235,31.89,37.84666666666666,3.813333333333334,1513,中興電,電機機械類
2023Q3,10.02,5.3,213.55,66.49,193.31,130.67,76.94,40.18,187.17,227.35,4.93,1.65,30.47,14.16,15.89,13.34,-51.08,4.23,0.41825845956807395,1.51,-2.063380281690141,0.2905982905982907,29.87,33.27333333333333,3.606666666666667,1513,中興電,電機機械類
2023Q2,3.73,1.91,-99999.0,66.37,188.1,121.79,72.0,43.45,204.88,248.33,-4.47,-1.58,36.3,32.45,-8.46,-13.94,55.9,30.3,0.0804004254380377,-1.42,-1.91025641025641,-2.154471544715447,30.24,21.46333333333333,3.7266666666666666,1513,中興電,電機機械類
2023Q1,13.04,6.28,225.76,62.93,188.11,132.61,80.32,36.14,141.15,177.29,5.12,1.77,27.04,17.57,16.47,12.78,20.99,9.93,-0.2424900782604074,1.56,-0.031055900621118,0.3,33.28,18.093333333333334,3.3866666666666667,1513,中興電,電機機械類
2022Q4,10.05,4.84,181.13,67.91,188.79,134.59,86.06,37.75,156.02,193.76,5.87,1.84,22.29,17.67,19.38,15.75,39.07,0.75,0.3703234497702924,1.61,0.3760683760683763,0.2777777777777779,28.05,12.186666666666667,2.29,1513,中興電,電機機械類
2022Q3,8.43,3.54,179.68,69.54,191.0,144.65,91.47,30.35,159.22,189.57,4.61,1.38,26.53,13.16,15.01,12.02,-6.2,1.56,0.3419842285287287,1.17,-0.048780487804878,0.258064516129032,25.91,13.616666666666667,2.4133333333333336,1513,中興電,電機機械類
2022Q2,7.21,3.01,148.11,70.85,188.19,144.3,96.44,35.24,159.98,195.22,4.79,1.44,26.61,14.86,16.71,13.31,-12.49,6.24,0.1663779063968187,1.23,0.0250000000000001,0.8088235294117645,24.55,13.033333333333331,2.0966666666666667,1513,中興電,電機機械類
2022Q1,19.19,7.98,391.98,69.09,190.01,145.38,96.63,33.18,148.83,182.01,4.72,1.53,27.03,15.68,15.52,12.05,-10.16,-2.06,0.0321456249734163,1.2,-0.0476190476190476,-0.0839694656488549,26.22,10.293333333333337,1.9433333333333331,1513,中興電,電機機械類
2021Q4,17.1,7.18,271.83,66.01,190.48,161.17,100.63,31.49,135.51,167.0,5.24,1.8,24.7,16.02,14.38,11.57,45.98,-3.29,0.0072860067309333,1.26,0.3548387096774192,-0.3368421052631578,24.39,9.46,,1513,中興電,電機機械類
2021Q3,1.58,0.69,33.36,65.5,184.22,149.19,85.03,44.13,167.91,212.04,3.83,1.38,20.69,13.75,13.4,10.64,16.44,11.45,0.1896610392820004,0.93,0.3676470588235294,0.1625000000000001,23.3,11.15,,1513,中興電,電機機械類
2021Q2,9.95,5.1,312.49,62.53,179.13,132.84,70.86,45.8,181.62,227.42,2.75,1.04,22.52,11.98,10.3,7.89,-39.04,9.17,-0.074502527297921,0.68,-0.4809160305343511,0.0625,24.65,13.25,,1513,中興電,電機機械類
2021Q1,7.66,4.78,143.89,61.71,172.3,113.83,57.97,43.27,176.76,220.02,5.5,2.07,26.83,17.04,16.39,13.16,-13.08,32.26,-0.0411911571405799,1.31,-0.3105263157894736,4.038461538461538,24.11,21.47666666666667,,1513,中興電,電機機械類
2020Q4,41.87,22.84,509.63,63.09,198.66,136.81,67.98,32.19,178.02,210.21,8.24,2.94,24.94,16.81,17.53,15.28,225.62,77.98,-0.0386148361277795,1.9,1.3749999999999996,4.757575757575757,22.8,,,1513,中興電,電機機械類
2020Q3,1.66,1.12,59.56,65.67,236.0,134.11,57.68,44.92,240.36,285.28,3.93,1.31,16.27,7.96,10.93,9.49,1.47,3.31,-0.0150378773645405,0.8,0.25,0.3793103448275863,22.18,,,1513,中興電,電機機械類
2020Q2,-14.54,-8.78,-533.17,68.09,258.94,143.94,77.45,41.58,226.93,268.51,3.48,1.17,23.35,8.32,9.05,8.13,14.44,16.2,0.2273501478421773,0.64,1.4615384615384617,1.1333333333333333,18.21,,,1513,中興電,電機機械類
2020Q1,-4.83,-2.96,-389.67,64.36,245.35,141.9,69.95,40.08,216.85,256.93,1.38,0.51,18.62,7.98,5.07,3.56,47.87,22.92,0.4345731922662352,0.26,-0.2121212121212121,-0.2352941176470588,18.62,,,1513,中興電,電機機械類
2019Q4,14.41,8.98,805.91,61.35,250.07,145.87,72.84,36.67,175.07,211.74,1.79,0.68,16.98,4.66,5.1,3.92,-34.57,1.47,0.2127994069087658,0.33,-0.4310344827586206,0.2221999999999999,18.44,,,1513,中興電,電機機械類
2019Q3,1.16,0.96,51.06,62.24,209.27,108.63,53.55,32.61,190.31,222.92,3.12,1.2,17.67,7.92,8.95,7.46,70.27,21.25,-0.0836500292869249,0.58,0.9333333333333332,0.6570999999999999,18.0,,,1513,中興電,電機機械類
2019Q2,-2.34,-1.88,-182.49,61.12,206.16,105.64,49.72,31.42,186.17,217.59,1.58,0.63,18.7,4.9,5.56,4.03,59.06,1.94,0.1847937459393438,0.3,-0.1176470588235295,-0.3182,17.63,,,1513,中興電,電機機械類
2019Q1,7.24,5.87,457.21,58.76,206.21,104.76,51.24,47.82,178.81,226.63,1.85,0.8,12.87,3.46,5.93,5.34,-40.12,-10.09,-0.0483185772708076,0.34,0.2593,0.2593,18.38,,,1513,中興電,電機機械類
2023Q4,4.67,4.03,266.74,38.32,249.62,131.87,79.92,78.84,137.2,216.04,0.95,0.58,17.99,5.47,4.85,4.17,-32.7,3.51,,0.57,-0.5546875,0.1176470588235292,62.24,25.356666666666666,1.8133333333333328,1503,士電,電機機械類
2023Q3,10.69,9.25,274.23,38.68,245.15,131.19,78.39,77.52,133.12,210.63,2.12,1.3,17.83,7.87,11.31,9.02,32.68,2.67,0.8810788502446667,1.28,0.1228070175438598,0.1743119266055044,61.2,31.46333333333333,2.18,1503,士電,電機機械類
2023Q2,5.07,4.38,144.14,38.54,248.17,128.21,75.92,79.36,125.28,204.64,1.98,1.2,16.16,5.95,10.24,8.17,-54.08,-5.06,0.0256424306133376,1.14,-0.2500000000000001,0.2954545454545454,61.78,33.556666666666665,2.36,1503,士電,電機機械類
2023Q1,4.56,3.95,97.71,40.14,233.23,132.1,83.55,65.94,107.89,173.82,2.79,1.65,19.09,11.08,12.21,9.22,206.7,8.33,-0.2580258628688928,1.52,1.9803921568627447,0.1014492753623188,57.32,19.206666666666667,1.42,1503,士電,電機機械類
2022Q4,1.05,0.91,63.01,41.9,220.45,128.93,79.86,68.72,110.28,179.0,1.06,0.62,14.69,4.06,4.85,3.76,-40.4,-2.67,0.6252697581568595,0.51,-0.5321100917431193,-0.1499999999999999,53.83,15.226666666666668,1.11,1503,士電,電機機械類
2022Q3,5.74,4.91,164.35,41.52,216.22,131.52,85.26,73.33,108.78,182.11,2.13,1.26,17.76,7.32,10.02,8.0,-6.24,10.07,0.2793832696370859,1.09,0.2386363636363637,0.5571428571428574,52.51,17.25,1.18,1503,士電,電機機械類
2022Q2,-2.75,-2.27,-90.23,40.8,217.86,133.52,89.68,69.98,95.03,165.01,1.72,1.04,16.68,7.62,8.48,6.3,-28.06,2.03,0.0404777011789302,0.88,-0.3623188405797101,-0.0222222222222222,51.92,16.5,1.1233333333333333,1503,士電,電機機械類
2022Q1,2.14,1.7,38.8,37.82,221.78,145.02,97.12,65.8,92.65,158.46,2.71,1.65,19.12,10.42,12.65,9.67,108.93,3.23,-0.0617377006057794,1.38,1.2999999999999998,0.0952380952380951,52.78,15.5,1.0333333333333334,1503,士電,電機機械類
2021Q4,7.2,5.8,304.27,40.18,214.61,136.04,92.33,72.68,96.25,168.94,1.3,0.78,17.67,5.62,6.6,5.04,16.27,5.66,0.1707384157043237,0.6,-0.1428571428571428,0.4634146341463414,50.77,16.066666666666666,,1503,士電,電機機械類
2021Q3,1.84,1.43,61.21,38.89,212.27,140.17,96.67,73.36,84.6,157.96,1.47,0.91,16.47,4.96,7.47,5.88,-38.33,-8.55,-0.0339655291556301,0.7,-0.2222222222222223,-0.1139240506329114,49.57,15.72,,1503,士電,電機機械類
